Date,Store ID,Category,Units Sold,Sales Amount,Total Cost,Gross Margin,Variance Last Year %
2024-01-21,S008,Mens,13,428.67,203.85,224.82,0.1135
2024-01-21,S009,Womens,1,124.2,58.26,65.94,-0.0383
2024-01-21,S010,Mens,8,618.4,376.79,241.61,0.1137
2024-01-21,S011,Kids,22,2220.91,1340.28,880.63,-0.1233
2024-01-21,S012,Electronics,19,556.1,387.64,168.46,0.0273
2024-01-21,S013,Electronics,8,211.58,133.1,78.48,-0.1212
2024-01-21,S014,Kids,24,475.25,274.29,200.96,0.005
2024-01-21,S015,Shoes,4,248.84,160.17,88.67,0.1145
2024-01-21,S016,Home,19,731.59,347.21,384.38,0.1141
2024-01-21,S017,Mens,6,156.92,90.8,66.12,0.2096
2024-01-21,S018,Womens,9,599.06,300.38,298.68,-0.1014
2024-01-21,S019,Shoes,4,478.3,292.23,186.07,0.0621
2024-01-21,S020,Shoes,18,1052.98,506.81,546.17,0.0397
2024-01-22,S001,Mens,22,1773.47,1206.09,567.38,0.0583
2024-01-22,S002,Home,2,64.59,34.53,30.06,0.2212
2024-01-22,S003,Womens,8,586.64,328.43,258.21,0.0952
2024-01-22,S004,Shoes,20,949.87,456.29,493.58,-0.071
2024-01-22,S005,Shoes,17,1737.14,905.88,831.26,0.1764
2024-01-22,S006,Womens,12,1668.66,856.12,812.54,0.152
2024-01-22,S007,Electronics,8,928.05,547.04,381.01,-0.0778
2024-01-22,S008,Kids,22,2566.97,1327.98,1238.99,0.0658
2024-01-22,S009,Electronics,18,532.3,330.73,201.57,-0.1133
2024-01-22,S010,Mens,15,1249.35,824.79,424.56,0.1431
2024-01-22,S011,Kids,5,473.48,273.24,200.24,-0.031
2024-01-22,S012,Kids,23,2483.99,1660.13,823.86,0.1045
2024-01-22,S013,Electronics,15,550.72,324.66,226.06,0.1747
2024-01-22,S014,Home,5,669.98,348.04,321.94,-0.0724
2024-01-22,S015,Mens,2,85.09,50.1,34.99,0.1432
2024-01-22,S016,Kids,2,125.95,81.36,44.59,0.0717
2024-01-22,S017,Shoes,10,1177.34,540.2,637.14,0.1483
2024-01-22,S018,Shoes,2,234.84,145.51,89.33,0.1525
2024-01-22,S019,Shoes,24,1986.64,955.93,1030.71,0.0042
2024-01-22,S020,Home,20,2407.08,1213.9,1193.18,-0.0949
2024-01-23,S001,Shoes,21,320.33,158.43,161.9,-0.1384
2024-01-23,S002,Shoes,4,157.91,86.36,71.55,0.0109
2024-01-23,S003,Home,14,1577.24,750.82,826.42,-0.0598
2024-01-23,S004,Home,4,88.51,50.6,37.91,0.0897
2024-01-23,S005,Kids,19,1563.03,733.47,829.56,-0.1266
2024-01-23,S006,Electronics,12,1451.53,909.99,541.54,0.1654
2024-01-23,S007,Kids,16,1046.68,503.03,543.65,0.1442
2024-01-23,S008,Womens,18,1172.56,545.99,626.57,0.1705
2024-01-23,S009,Kids,22,2238.42,1243.02,995.4,0.1045
2024-01-23,S010,Kids,15,1055.06,696.29,358.77,0.0035
2024-01-23,S011,Womens,16,678.34,401.16,277.18,0.2419
2024-01-23,S012,Kids,13,1423.94,849.31,574.63,0.0846
2024-01-23,S013,Shoes,17,2388.47,1542.1,846.37,-0.1275
2024-01-23,S014,Kids,14,636.27,346.28,289.99,0.0347
2024-01-23,S015,Home,17,1253.74,857.98,395.76,0.1324
2024-01-23,S016,Mens,4,86.91,58.75,28.16,0.2138
2024-01-23,S017,Womens,4,473.38,231.83,241.55,0.0941
2024-01-23,S018,Home,20,2073.78,1429.15,644.63,-0.1224
2024-01-23,S019,Home,10,530.95,273.67,257.28,-0.0512
2024-01-23,S020,Home,14,681.64,353.08,328.56,0.1538
2024-01-24,S001,Mens,13,665.58,325.53,340.05,0.1912
2024-01-24,S002,Kids,20,1973.19,1165.17,808.02,-0.0116
2024-01-24,S003,Mens,1,119.2,56.22,62.98,-0.0553
2024-01-24,S004,Kids,20,645.57,432.88,212.69,0.0074
2024-01-24,S005,Mens,12,1456.1,882.55,573.55,0.0478
2024-01-24,S006,Electronics,18,622.27,392.83,229.44,-0.0735
2024-01-24,S007,Womens,19,1076.81,739.51,337.3,0.2369
2024-01-24,S008,Electronics,9,161.77,101.92,59.85,0.0172
2024-01-24,S009,Womens,7,751.15,440.38,310.77,0.2422
2024-01-24,S010,Electronics,2,139.07,81.44,57.63,0.1667
2024-01-24,S011,Womens,17,1661.61,841.67,819.94,0.1888
2024-01-24,S012,Mens,21,714.62,440.24,274.38,-0.0636
2024-01-24,S013,Mens,2,262.74,148.46,114.28,0.1497
2024-01-24,S014,Home,24,2909.78,1390.83,1518.95,-0.0076
2024-01-24,S015,Kids,19,2301.8,1151.68,1150.12,-0.0466
2024-01-24,S016,Home,4,468.65,271.75,196.9,-0.068
2024-01-24,S017,Electronics,15,2006.15,1339.4,666.75,-0.0545
2024-01-24,S018,Womens,8,1183.79,761.18,422.61,-0.1391
2024-01-24,S019,Womens,24,1863.14,1261.91,601.23,0.0655
2024-01-24,S020,Home,3,87.72,53.88,33.84,0.1788
2024-01-25,S001,Mens,11,1316.78,910.05,406.73,-0.0685
2024-01-25,S002,Mens,8,430.11,278.8,151.31,0.081
2024-01-25,S003,Electronics,8,981.75,538.97,442.78,0.216
2024-01-25,S004,Mens,10,754.26,444.6,309.66,-0.0836
2024-01-25,S005,Kids,13,1785.28,926.96,858.32,0.2434
2024-01-25,S006,Womens,1,19.51,10.55,8.96,0.1431
2024-01-25,S007,Kids,5,372.22,224.76,147.46,-0.1166
2024-01-25,S008,Womens,12,1378.36,730.42,647.94,0.2454
2024-01-25,S009,Electronics,23,725.16,457.79,267.37,-0.0208
2024-01-25,S010,Home,6,883.62,542.57,341.05,-0.0981
2024-01-25,S011,Electronics,3,258.6,162.88,95.72,0.2061
2024-01-25,S012,Shoes,5,732.08,391.08,341.0,-0.0314
2024-01-25,S013,Shoes,18,539.12,344.98,194.14,0.2452
2024-01-25,S014,Mens,15,1544.63,816.36,728.27,-0.0483
2024-01-25,S015,Shoes,3,401.33,233.32,168.01,-0.0523
2024-01-25,S016,Home,24,642.46,404.6,237.86,0.018
2024-01-25,S017,Mens,9,1033.7,514.59,519.11,0.0955
2024-01-25,S018,Shoes,17,2186.12,1241.33,944.79,0.2416
2024-01-25,S019,Kids,1,32.05,19.84,12.21,-0.02
2024-01-25,S020,Home,15,579.13,384.5,194.63,-0.0591
2024-01-26,S001,Kids,4,527.85,265.97,261.88,-0.0058
2024-01-26,S002,Electronics,3,354.08,195.48,158.6,0.1537
2024-01-26,S003,Home,12,557.08,363.13,193.95,-0.1264
2024-01-26,S004,Mens,19,2611.96,1613.36,998.6,0.0742
2024-01-26,S005,Kids,2,150.7,85.16,65.54,0.1958
2024-01-26,S006,Shoes,3,212.17,138.04,74.13,0.0416
2024-01-26,S007,Womens,8,919.1,624.55,294.55,-0.038
2024-01-26,S008,Womens,19,2780.17,1825.21,954.96,0.1297
2024-01-26,S009,Home,20,2950.86,1786.26,1164.6,0.0737
2024-01-26,S010,Home,23,1998.96,1216.91,782.05,0.0299
2024-01-26,S011,Shoes,21,1847.88,876.14,971.74,-0.0532
2024-01-26,S012,Womens,24,1279.6,839.59,440.01,-0.1203
2024-01-26,S013,Womens,14,1614.64,746.02,868.62,0.2112
2024-01-26,S014,Mens,9,536.45,287.06,249.39,0.2456
2024-01-26,S015,Electronics,17,909.74,506.99,402.75,-0.0429
2024-01-26,S016,Shoes,18,1663.24,1022.4,640.84,-0.0491
2024-01-26,S017,Electronics,3,242.79,154.02,88.77,0.0601
2024-01-26,S018,Womens,4,529.02,246.61,282.41,0.2323
2024-01-26,S019,Electronics,23,1681.48,889.9,791.58,0.0238
2024-01-26,S020,Womens,19,2574.32,1443.79,1130.53,0.0928
2024-01-27,S001,Kids,6,569.27,356.17,213.1,-0.055
2024-01-27,S002,Home,4,267.64,153.07,114.57,0.1109
2024-01-27,S003,Mens,24,2306.11,1466.45,839.66,0.0525
2024-01-27,S004,Shoes,6,812.1,366.04,446.06,-0.1341
2024-01-27,S005,Shoes,8,377.97,214.46,163.51,0.0302
2024-01-27,S006,Electronics,17,1683.68,955.38,728.3,0.029
2024-01-27,S007,Home,24,2274.41,1328.83,945.58,0.1917
2024-01-27,S008,Womens,8,159.66,76.16,83.5,-0.0145
2024-01-27,S009,Electronics,21,1936.76,1119.77,816.99,-0.0326
2024-01-27,S010,Shoes,9,617.37,291.26,326.11,0.0968
2024-01-27,S011,Electronics,19,2541.85,1509.08,1032.77,-0.1381
2024-01-27,S012,Kids,14,2086.42,1007.47,1078.95,-0.0401
2024-01-27,S013,Womens,8,575.57,318.15,257.42,0.213
2024-01-27,S014,Electronics,13,1261.87,665.44,596.43,0.1795
2024-01-27,S015,Home,5,76.06,46.33,29.73,-0.1295
2024-01-27,S016,Electronics,15,345.54,207.65,137.89,0.1246
2024-01-27,S017,Mens,4,267.27,150.76,116.51,-0.0024
2024-01-27,S018,Kids,15,1073.37,684.59,388.78,-0.1216
2024-01-27,S019,Mens,19,1194.99,819.08,375.91,0.1174
2024-01-27,S020,Womens,10,638.59,382.14,256.45,-0.1459
2024-01-28,S001,Mens,19,2627.58,1584.81,1042.77,0.1995
2024-01-28,S002,Home,6,187.65,126.78,60.87,-0.1234
2024-01-28,S003,Shoes,8,1005.61,627.22,378.39,0.063
2024-01-28,S004,Kids,1,26.39,14.51,11.88,0.2141
2024-01-28,S005,Shoes,17,750.84,425.46,325.38,0.1767
2024-01-28,S006,Shoes,21,2278.22,1270.07,1008.15,0.1192
2024-01-28,S007,Womens,21,2758.04,1648.13,1109.91,-0.0595
2024-01-28,S008,Kids,3,392.31,266.44,125.87,0.0224
2024-01-28,S009,Kids,16,266.59,144.63,121.96,-0.139
2024-01-28,S010,Home,1,85.98,49.69,36.29,-0.0837
2024-01-28,S011,Home,5,675.82,362.56,313.26,-0.0882
2024-01-28,S012,Electronics,10,1021.86,622.54,399.32,-0.0138
2024-01-28,S013,Kids,11,627.16,388.39,238.77,0.0923
2024-01-28,S014,Mens,16,710.65,495.33,215.32,0.0316
2024-01-28,S015,Home,17,577.57,330.02,247.55,-0.139
2024-01-28,S016,Kids,3,435.43,237.77,197.66,-0.1344
2024-01-28,S017,Shoes,11,741.16,363.17,377.99,-0.1407
2024-01-28,S018,Kids,15,1212.9,585.24,627.66,0.1842
2024-01-28,S019,Electronics,10,655.98,372.93,283.05,0.0277
2024-01-28,S020,Mens,9,1330.58,694.7,635.88,0.2345
2024-01-29,S001,Home,17,1139.75,609.88,529.87,0.0666
2024-01-29,S002,Electronics,9,807.76,472.88,334.88,0.1548
2024-01-29,S003,Kids,23,1712.57,900.1,812.47,-0.0463
2024-01-29,S004,Kids,17,1419.59,879.22,540.37,-0.056
2024-01-29,S005,Kids,7,619.86,304.54,315.32,0.0832
2024-01-29,S006,Electronics,3,105.96,69.32,36.64,-0.0671
2024-01-29,S007,Electronics,17,1940.86,1019.19,921.67,-0.0197
2024-01-29,S008,Mens,19,801.37,439.78,361.59,-0.1342
2024-01-29,S009,Womens,5,441.54,223.83,217.71,0.2356
2024-01-29,S010,Electronics,2,224.98,131.24,93.74,0.198
2024-01-29,S011,Electronics,22,2677.81,1288.58,1389.23,0.1677
2024-01-29,S012,Home,9,1200.67,823.67,377.0,-0.0905
2024-01-29,S013,Kids,16,442.33,282.5,159.83,0.0468
2024-01-29,S014,Mens,4,214.32,107.33,106.99,0.1547
2024-01-29,S015,Kids,11,1529.32,826.7,702.62,0.1403
2024-01-29,S016,Electronics,14,1071.8,601.13,470.67,0.0908
2024-01-29,S017,Home,7,1008.46,504.35,504.11,-0.1063
2024-01-29,S018,Home,13,965.71,639.05,326.66,0.2072
2024-01-29,S019,Kids,6,297.4,136.12,161.28,0.2386
2024-01-29,S020,Electronics,23,404.36,230.17,174.19,0.1251
2024-01-30,S001,Kids,3,325.48,157.4,168.08,-0.0302
2024-01-30,S002,Home,2,120.02,76.0,44.02,0.0614
2024-01-30,S003,Shoes,15,2230.86,1115.79,1115.07,0.2479
2024-01-30,S004,Shoes,7,146.73,78.57,68.16,0.1032
2024-01-30,S005,Electronics,13,1517.27,974.44,542.83,0.1134
2024-01-30,S006,Womens,4,438.02,208.54,229.48,0.0096
2024-01-30,S007,Mens,14,739.83,460.06,279.77,-0.1402
2024-01-30,S008,Kids,3,267.4,162.59,104.81,0.0808
2024-01-30,S009,Mens,13,1871.23,1086.52,784.71,-0.0302
2024-01-30,S010,Womens,23,2959.64,1511.07,1448.57,0.0413
2024-01-30,S011,Mens,2,221.73,136.74,84.99,-0.0656
2024-01-30,S012,Mens,7,484.23,253.31,230.92,-0.0891
2024-01-30,S013,Kids,22,1284.84,731.21,553.63,-0.0596
2024-01-30,S014,Womens,21,410.45,206.73,203.72,0.0164
2024-01-30,S015,Womens,22,887.89,559.32,328.57,0.1968
2024-01-30,S016,Mens,10,1258.93,741.09,517.84,0.1048
2024-01-30,S017,Mens,14,1085.4,552.1,533.3,-0.0287
2024-01-30,S018,Shoes,4,137.15,88.3,48.85,-0.0414
2024-01-30,S019,Shoes,2,66.13,40.17,25.96,-0.1283
2024-01-30,S020,Home,17,983.86,442.77,541.09,0.0545
2024-01-31,S001,Mens,18,941.09,589.82,351.27,-0.1249
2024-01-31,S002,Mens,8,124.13,63.52,60.61,0.1464
2024-01-31,S003,Electronics,11,1392.67,671.94,720.73,0.076
2024-01-31,S004,Mens,12,1106.33,748.76,357.57,0.2272
2024-01-31,S005,Kids,17,1120.93,766.81,354.12,0.1201
2024-01-31,S006,Womens,23,1878.29,1027.26,851.03,0.1031
2024-01-31,S007,Mens,15,563.08,353.76,209.32,0.1166
2024-01-31,S008,Womens,24,2825.76,1943.26,882.5,0.131
2024-01-31,S009,Shoes,9,263.02,169.77,93.25,0.1077
2024-01-31,S010,Mens,17,1081.32,745.25,336.07,0.0502
2024-01-31,S011,Womens,3,230.37,115.7,114.67,-0.0025
2024-01-31,S012,Home,9,198.61,127.49,71.12,0.0166
2024-01-31,S013,Electronics,4,519.19,261.15,258.04,0.1129
2024-01-31,S014,Kids,22,2944.07,1483.62,1460.45,0.1211
2024-01-31,S015,Electronics,13,713.25,345.32,367.93,0.1107
2024-01-31,S016,Mens,3,172.83,105.64,67.19,0.0081
2024-01-31,S017,Shoes,22,2050.15,966.31,1083.84,-0.1328
2024-01-31,S018,Electronics,17,510.92,295.81,215.11,-0.043
2024-01-31,S019,Electronics,10,169.84,92.52,77.32,-0.0151
2024-01-31,S020,Shoes,17,540.43,299.08,241.35,0.0471
2024-02-01,S001,Shoes,17,2334.42,1206.12,1128.3,0.1399
2024-02-01,S002,Womens,4,82.49,45.32,37.17,0.1549
2024-02-01,S003,Home,16,1909.51,1108.13,801.38,0.2404
2024-02-01,S004,Kids,22,380.33,244.38,135.95,0.1729
2024-02-01,S005,Mens,5,254.27,115.54,138.73,-0.0327
2024-02-01,S006,Womens,23,1953.27,1048.95,904.32,-0.0013
2024-02-01,S007,Kids,21,2147.71,1489.54,658.17,0.1888
2024-02-01,S008,Womens,11,1397.2,840.47,556.73,-0.0335
2024-02-01,S009,Electronics,22,782.41,528.02,254.39,0.1341
2024-02-01,S010,Electronics,2,192.89,109.63,83.26,-0.1261
2024-02-01,S011,Home,4,577.21,395.78,181.43,0.1641
2024-02-01,S012,Home,18,1836.36,1084.05,752.31,0.1608
2024-02-01,S013,Womens,12,1183.97,798.02,385.95,0.1889
2024-02-01,S014,Kids,13,679.8,472.74,207.06,0.0609
2024-02-01,S015,Home,15,556.86,340.08,216.78,0.1739
2024-02-01,S016,Home,6,325.31,184.61,140.7,0.2061
2024-02-01,S017,Womens,14,327.56,159.46,168.1,-0.1469
2024-02-01,S018,Home,9,678.92,328.3,350.62,0.2332
2024-02-01,S019,Kids,2,95.31,54.82,40.49,0.1218
2024-02-01,S020,Electronics,6,312.51,203.68,108.83,0.0339
2024-02-02,S001,Mens,14,1028.02,473.89,554.13,-0.0837
2024-02-02,S002,Electronics,8,345.92,159.99,185.93,0.1875
2024-02-02,S003,Kids,13,1120.29,613.88,506.41,0.1136
2024-02-02,S004,Womens,16,1614.92,927.87,687.05,0.0127
2024-02-02,S005,Kids,12,600.46,335.81,264.65,0.0874
2024-02-02,S006,Shoes,22,368.7,167.22,201.48,0.1818
2024-02-02,S007,Electronics,2,218.54,119.94,98.6,0.2312
2024-02-02,S008,Mens,23,1564.62,1038.21,526.41,0.1592
2024-02-02,S009,Home,15,694.88,392.3,302.58,0.1625
2024-02-02,S010,Home,24,2834.0,1881.21,952.79,0.0912
2024-02-02,S011,Electronics,10,1208.97,657.98,550.99,0.0708
2024-02-02,S012,Kids,21,944.59,501.03,443.56,0.1892
2024-02-02,S013,Kids,22,1603.25,733.15,870.1,0.0424
2024-02-02,S014,Electronics,13,402.97,210.44,192.53,0.0091
2024-02-02,S015,Kids,2,298.18,137.53,160.65,0.1544
2024-02-02,S016,Womens,3,203.95,130.24,73.71,0.2174
2024-02-02,S017,Womens,7,650.38,350.74,299.64,0.165
2024-02-02,S018,Home,20,1849.37,1024.37,825.0,0.1889
2024-02-02,S019,Womens,13,1905.02,870.37,1034.65,0.1859
2024-02-02,S020,Womens,9,412.86,284.49,128.37,-0.0907
2024-02-03,S001,Electronics,9,1289.81,767.96,521.85,0.0246
2024-02-03,S002,Kids,21,1779.84,1138.55,641.29,-0.037
2024-02-03,S003,Home,7,949.92,652.23,297.69,0.207
2024-02-03,S004,Electronics,14,1684.89,958.84,726.05,0.049
2024-02-03,S005,Home,13,1232.43,611.94,620.49,-0.0174
2024-02-03,S006,Shoes,14,344.49,160.96,183.53,0.2263
2024-02-03,S007,Electronics,1,70.27,45.87,24.4,0.1843
2024-02-03,S008,Electronics,4,434.55,279.32,155.23,0.1119
2024-02-03,S009,Kids,2,266.49,155.84,110.65,-0.037
2024-02-03,S010,Electronics,5,339.48,199.16,140.32,0.0628
2024-02-03,S011,Electronics,22,1405.66,886.67,518.99,-0.0698
2024-02-03,S012,Shoes,21,1176.68,597.29,579.39,-0.1494
2024-02-03,S013,Home,12,543.36,334.58,208.78,0.1468
2024-02-03,S014,Electronics,13,936.71,492.46,444.25,-0.0199
2024-02-03,S015,Womens,16,2004.24,992.91,1011.33,-0.0016
2024-02-03,S016,Kids,15,1858.55,1293.95,564.6,0.1517
2024-02-03,S017,Electronics,22,2084.19,1282.31,801.88,-0.1186
2024-02-03,S018,Mens,10,177.91,92.02,85.89,0.057
2024-02-03,S019,Womens,11,1098.22,626.5,471.72,-0.0053
2024-02-03,S020,Home,15,1671.71,1069.48,602.23,-0.109
2024-02-04,S001,Womens,19,1232.21,841.88,390.33,0.181
2024-02-04,S002,Kids,6,836.01,521.38,314.63,0.1416
2024-02-04,S003,Shoes,17,325.82,150.85,174.97,-0.0931
2024-02-04,S004,Shoes,6,628.77,307.68,321.09,-0.1025
2024-02-04,S005,Womens,12,1267.11,708.1,559.01,0.0697
2024-02-04,S006,Womens,3,240.41,138.64,101.77,0.0049
2024-02-04,S007,Home,18,309.03,199.49,109.54,-0.1002
2024-02-04,S008,Shoes,1,145.98,81.66,64.32,-0.056
2024-02-04,S009,Kids,19,2096.39,1223.4,872.99,0.0663
2024-02-04,S010,Electronics,1,56.69,32.35,24.34,-0.1026
2024-02-04,S011,Shoes,3,430.75,218.25,212.5,0.2017
2024-02-04,S012,Womens,20,2128.31,1290.3,838.01,-0.0234
2024-02-04,S013,Shoes,19,1571.39,734.98,836.41,-0.0249
2024-02-04,S014,Kids,18,2293.78,1551.79,741.99,-0.1451
2024-02-04,S015,Home,1,89.1,46.5,42.6,-0.0273
2024-02-04,S016,Kids,12,1186.49,633.01,553.48,0.1431
2024-02-04,S017,Shoes,5,121.14,78.25,42.89,-0.0357
2024-02-04,S018,Womens,19,2022.89,946.77,1076.12,-0.0678
2024-02-04,S019,Home,1,101.63,62.79,38.84,0.1029
2024-02-04,S020,Shoes,23,1643.93,1048.39,595.54,-0.1095
2024-02-05,S001,Electronics,24,1255.27,700.45,554.82,0.2421
2024-02-05,S002,Mens,10,392.14,271.62,120.52,-0.1047
2024-02-05,S003,Shoes,9,1031.53,645.88,385.65,0.0191
2024-02-05,S004,Kids,17,1167.52,602.52,565.0,-0.0679
2024-02-05,S005,Womens,3,153.76,80.24,73.52,0.1127
2024-02-05,S006,Shoes,11,1049.11,517.24,531.87,0.2202
2024-02-05,S007,Home,9,246.86,148.06,98.8,0.0995
2024-02-05,S008,Mens,21,357.84,247.36,110.48,-0.0496
2024-02-05,S009,Mens,9,993.56,598.62,394.94,-0.0248
2024-02-05,S010,Home,2,263.85,181.18,82.67,-0.1076
2024-02-05,S011,Mens,21,2993.33,1898.17,1095.16,0.2032
2024-02-05,S012,Kids,24,2263.78,1415.51,848.27,0.122
2024-02-05,S013,Home,1,17.08,10.18,6.9,-0.0488
2024-02-05,S014,Home,19,2741.2,1507.0,1234.2,0.1859
2024-02-05,S015,Mens,6,881.38,419.07,462.31,-0.1467
2024-02-05,S016,Shoes,18,495.08,315.41,179.67,0.2158
2024-02-05,S017,Home,15,748.89,418.33,330.56,0.1394
2024-02-05,S018,Mens,19,1796.95,1084.14,712.81,0.1051
2024-02-05,S019,Mens,18,2005.15,948.13,1057.02,-0.0703
2024-02-05,S020,Home,15,284.75,153.48,131.27,-0.1437
2024-02-06,S001,Kids,16,2208.12,1189.55,1018.57,0.0199
2024-02-06,S002,Shoes,1,105.84,49.78,56.06,0.2306
2024-02-06,S003,Mens,18,2226.37,1459.93,766.44,0.2231
2024-02-06,S004,Electronics,24,1008.91,609.58,399.33,0.1472
2024-02-06,S005,Kids,14,760.93,489.04,271.89,0.021
2024-02-06,S006,Electronics,6,737.77,393.53,344.24,0.1961
2024-02-06,S007,Womens,22,2883.68,1322.89,1560.79,0.1649
2024-02-06,S008,Mens,11,1112.36,732.39,379.97,0.0498
2024-02-06,S009,Mens,11,1555.38,724.81,830.57,0.1799
2024-02-06,S010,Shoes,11,1054.29,527.43,526.86,0.0861
2024-02-06,S011,Electronics,11,894.28,609.7,284.58,-0.1078
2024-02-06,S012,Kids,14,231.72,127.95,103.77,0.2196
2024-02-06,S013,Electronics,16,1355.48,876.49,478.99,0.227
2024-02-06,S014,Mens,7,785.93,516.06,269.87,0.0285
2024-02-06,S015,Home,5,80.38,54.75,25.63,0.0273
2024-02-06,S016,Mens,23,1136.41,722.34,414.07,-0.1193
2024-02-06,S017,Womens,13,735.18,498.78,236.4,0.2311
2024-02-06,S018,Home,14,879.86,507.16,372.7,0.2264
2024-02-06,S019,Womens,17,490.39,268.82,221.57,0.0713
2024-02-06,S020,Kids,7,288.2,191.57,96.63,0.1208
2024-02-07,S001,Womens,12,1571.2,1000.99,570.21,0.0257
2024-02-07,S002,Shoes,9,329.84,203.98,125.86,-0.0783
2024-02-07,S003,Shoes,20,919.92,441.0,478.92,-0.0839
2024-02-07,S004,Electronics,2,173.61,112.39,61.22,-0.0313
2024-02-07,S005,Shoes,1,61.61,34.1,27.51,0.143
2024-02-07,S006,Kids,14,439.63,267.59,172.04,0.0829
2024-02-07,S007,Mens,9,392.45,207.12,185.33,-0.0832
2024-02-07,S008,Shoes,19,1146.0,730.4,415.6,0.0788
2024-02-07,S009,Kids,9,640.17,356.73,283.44,0.0664
2024-02-07,S010,Mens,8,878.32,432.94,445.38,0.05
2024-02-07,S011,Kids,13,1722.77,1047.19,675.58,0.063
2024-02-07,S012,Electronics,16,1548.18,742.04,806.14,-0.0151
2024-02-07,S013,Mens,17,728.35,399.11,329.24,0.2083
2024-02-07,S014,Mens,17,2438.56,1570.73,867.83,0.0945
2024-02-07,S015,Kids,3,272.07,165.18,106.89,0.1255
2024-02-07,S016,Home,16,261.55,165.0,96.55,0.0643
2024-02-07,S017,Womens,22,2834.68,1619.38,1215.3,-0.0165
2024-02-07,S018,Womens,7,531.47,263.54,267.93,0.192
2024-02-07,S019,Electronics,15,1169.28,548.3,620.98,0.0051
2024-02-07,S020,Mens,19,1005.46,504.73,500.73,-0.1332
2024-02-08,S001,Shoes,12,474.39,301.6,172.79,0.1892
2024-02-08,S002,Home,17,425.07,231.18,193.89,0.1715
2024-02-08,S003,Home,10,583.57,294.72,288.85,-0.0098
2024-02-08,S004,Kids,23,1492.53,844.86,647.67,0.1391
2024-02-08,S005,Mens,11,1544.99,841.72,703.27,0.1825
2024-02-08,S006,Womens,9,141.46,92.11,49.35,0.1591
2024-02-08,S007,Womens,4,473.92,282.42,191.5,0.1628
2024-02-08,S008,Electronics,7,745.21,476.66,268.55,-0.1441
2024-02-08,S009,Kids,12,1382.45,680.82,701.63,-0.072
2024-02-08,S010,Home,6,697.48,472.23,225.25,0.1535
2024-02-08,S011,Kids,21,2169.47,1458.5,710.97,0.0815
2024-02-08,S012,Shoes,10,564.32,312.49,251.83,0.1351
2024-02-08,S013,Kids,8,767.75,510.84,256.91,0.1975
2024-02-08,S014,Mens,12,1388.12,818.27,569.85,0.0839
2024-02-08,S015,Mens,12,899.05,505.89,393.16,0.2334
2024-02-08,S016,Womens,6,521.93,317.95,203.98,0.1493
2024-02-08,S017,Electronics,1,86.38,56.71,29.67,0.0352
2024-02-08,S018,Shoes,13,1344.01,881.59,462.42,-0.1247
2024-02-08,S019,Electronics,15,1888.84,1067.91,820.93,0.2433
2024-02-08,S020,Home,5,579.79,282.74,297.05,-0.0631
2024-02-09,S001,Electronics,22,430.02,288.03,141.99,-0.0526
2024-02-09,S002,Electronics,24,3140.31,2028.46,1111.85,0.0216
2024-02-09,S003,Shoes,24,1413.94,954.75,459.19,0.2485
2024-02-09,S004,Shoes,18,2323.04,1189.98,1133.06,0.0807
2024-02-09,S005,Shoes,16,2025.57,1368.83,656.74,0.2234
2024-02-09,S006,Kids,10,157.72,89.34,68.38,0.0785
2024-02-09,S007,Electronics,13,423.29,192.85,230.44,-0.0058
2024-02-09,S008,Kids,22,2011.56,1062.49,949.07,0.1117
2024-02-09,S009,Kids,22,372.71,238.94,133.77,0.0995
2024-02-09,S010,Home,23,2944.26,1780.93,1163.33,0.0754
2024-02-09,S011,Electronics,21,1455.62,797.17,658.45,-0.1223
2024-02-09,S012,Electronics,19,1419.48,889.8,529.68,0.0057
2024-02-09,S013,Home,16,1529.2,1042.98,486.22,0.2217
2024-02-09,S014,Home,5,502.32,284.98,217.34,0.0272
2024-02-09,S015,Mens,4,524.96,296.76,228.2,0.226
2024-02-09,S016,Shoes,11,1574.56,1036.39,538.17,-0.005
2024-02-09,S017,Shoes,18,537.45,366.14,171.31,0.1027
2024-02-09,S018,Womens,9,219.81,129.4,90.41,0.1491
2024-02-09,S019,Home,1,39.21,24.56,14.65,0.0321
2024-02-09,S020,Womens,14,530.79,241.4,289.39,0.1616
2024-02-10,S001,Kids,11,838.56,472.71,365.85,0.1243
2024-02-10,S002,Shoes,3,303.81,209.14,94.67,0.2026
2024-02-10,S003,Mens,5,637.81,389.48,248.33,-0.1186
2024-02-10,S004,Kids,8,222.5,133.17,89.33,0.1311
2024-02-10,S005,Electronics,8,369.26,250.7,118.56,0.0965
2024-02-10,S006,Shoes,11,478.68,318.68,160.0,0.2044
2024-02-10,S007,Kids,21,2583.21,1733.71,849.5,-0.0999
2024-02-10,S008,Kids,20,883.81,550.44,333.37,0.0912
2024-02-10,S009,Womens,8,1136.04,731.58,404.46,-0.0988
2024-02-10,S010,Home,7,516.45,283.53,232.92,0.1177
2024-02-10,S011,Mens,19,1700.56,1100.86,599.7,0.0165
2024-02-10,S012,Mens,2,158.24,73.39,84.85,0.227
2024-02-10,S013,Home,15,523.23,362.74,160.49,0.1537
2024-02-10,S014,Home,24,864.05,433.6,430.45,0.1022
2024-02-10,S015,Electronics,24,780.16,401.09,379.07,-0.0079
2024-02-10,S016,Electronics,13,304.8,153.2,151.6,0.1736
