"order_id";"date";"late_delivery_risk";"shipping_mode";"customer_id";"department_name";"market";"city";"state";"country";"region";"product_id";"price";"cost";"quantity";"payment_type"
58506;"2022-10-22";0;"Second Class";4104;"Apparel";"Europe";"Ugep";"Bayelsa";"Morocco";"West Africa";797;80.71;29.18;1;"CREDIT"
58542;"2024-02-11";0;"Standard Class";2426;"Footwear";"Australia";"Ugep";"Kinshasa";"Senegal";"Central Africa";893;10.35;43.25;5;"CREDIT"
58621;"2025-04-20";0;"Second Class";19468;"Golf";"Africa";"Kuito";"Cross River";"Nigeria";"North Africa";642;75.47;62.39;2;"DEBIT"
58687;"2025-06-08";1;"Standard Class";9909;"Apparel";"Asia";"Casablanca";"Grand Casablanca";"Angola";"South Africa";191;30.56;7.93;1;"DEBIT"
58799;"2022-12-04";0;"First Class";11412;"Technology";"Africa";"Dakar";"Bayelsa";"Angola";"South Africa";278;41.49;29.19;1;"CASH"
58812;"2023-10-28";0;"Same Day";3519;"Technology";"Europe";"Dakar";"Grand Casablanca";"Morocco";"North Africa";251;46.18;37.22;3;"CREDIT"
58826;"2022-10-09";0;"Second Class";2588;"Apparel";"Asia";"Kuito";"Dakar";"Senegal";"West Africa";825;19.85;15.47;8;"DEBIT"
58867;"2025-03-05";0;"First Class";7331;"Apparel";"Europe";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"North Africa";134;60.75;44.27;9;"CASH"
58870;"2023-08-08";1;"Second Class";11337;"Apparel";"Europe";"Casablanca";"Dakar";"Democratic Republic of the Congo";"North Africa";642;65.52;47.14;7;"DEBIT"
58921;"2025-05-25";0;"Same Day";19491;"Footwear";"Australia";"Kinshasa";"Kinshasa";"Angola";"West Africa";905;32.06;22.3;8;"CREDIT"
58931;"2023-11-06";0;"First Class";9854;"Apparel";"Asia";"Dakar";"Bayelsa";"Angola";"North Africa";1357;31.0;39.6;8;"CASH"
58933;"2022-10-18";1;"Standard Class";4460;"Outdoors";"Australia";"Dakar";"Grand Casablanca";"Nigeria";"West Africa";135;12.29;77.29;2;"CASH"
59023;"2023-10-28";0;"Second Class";1240;"Apparel";"Africa";"Ugep";"Dakar";"Democratic Republic of the Congo";"Central Africa";1351;81.17;56.97;2;"CREDIT"
59054;"2023-11-05";0;"First Class";54;"Apparel";"Africa";"Ugep";"Kinshasa";"Nigeria";"Central Africa";564;43.18;18.9;9;"CREDIT"
59074;"2024-07-29";1;"First Class";8078;"Technology";"Europe";"Kuito";"Dakar";"Nigeria";"North Africa";1357;49.27;57.21;6;"DEBIT"
59101;"2024-09-23";0;"Second Class";2546;"Apparel";"Africa";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"South Africa";565;35.91;81.31;9;"DEBIT"
59235;"2023-03-11";1;"Same Day";5870;"Technology";"Asia";"Casablanca";"Cross River";"Nigeria";"North Africa";172;80.35;49.05;9;"CASH"
59296;"2023-01-30";1;"First Class";8422;"Technology";"Europe";"Kuito";"Dakar";"Morocco";"Central Africa";906;96.27;88.37;3;"DEBIT"
59321;"2025-04-16";0;"First Class";10308;"Footwear";"Australia";"Ugep";"Kinshasa";"Morocco";"South Africa";134;98.66;21.88;1;"DEBIT"
59351;"2024-01-28";1;"Second Class";12216;"Outdoors";"Europe";"Ugep";"Bayelsa";"Nigeria";"West Africa";804;85.75;57.47;8;"CASH"
59374;"2024-06-23";1;"Standard Class";2233;"Footwear";"Africa";"Kinshasa";"Kinshasa";"Morocco";"West Africa";44;28.1;8.6;7;"CASH"
59412;"2025-05-13";1;"Standard Class";11412;"Footwear";"Asia";"Kuito";"Cross River";"Senegal";"North Africa";977;28.97;46.35;4;"CASH"
59477;"2024-11-06";0;"Standard Class";9484;"Outdoors";"Australia";"Dakar";"Bayelsa";"Morocco";"West Africa";897;81.51;81.27;7;"CASH"
59523;"2023-11-13";1;"First Class";4594;"Apparel";"Africa";"Ugep";"Bayelsa";"Morocco";"South Africa";835;46.01;75.77;7;"CREDIT"
59579;"2023-10-06";0;"First Class";1410;"Technology";"Asia";"Kuito";"Cross River";"Senegal";"West Africa";282;62.01;57.46;2;"DEBIT"
59613;"2023-12-10";1;"First Class";17446;"Outdoors";"Asia";"Casablanca";"Bayelsa";"Angola";"South Africa";135;21.23;80.96;7;"CREDIT"
59626;"2022-07-29";1;"Standard Class";1473;"Footwear";"Europe";"Ugep";"Cross River";"Nigeria";"West Africa";203;45.85;29.82;3;"CREDIT"
59680;"2024-08-19";1;"Second Class";7178;"Outdoors";"Australia";"Kinshasa";"Bayelsa";"Angola";"Central Africa";1363;75.92;37.87;1;"DEBIT"
59865;"2025-05-20";1;"Same Day";2773;"Technology";"Africa";"Casablanca";"Grand Casablanca";"Nigeria";"Central Africa";828;96.19;36.63;4;"DEBIT"
59916;"2025-01-26";0;"Same Day";6365;"Golf";"Australia";"Kuito";"Dakar";"Angola";"Central Africa";885;97.66;52.57;5;"CREDIT"
60035;"2024-04-02";1;"Second Class";19381;"Golf";"Asia";"Dakar";"Bayelsa";"Democratic Republic of the Congo";"North Africa";1353;20.4;52.66;8;"DEBIT"
60082;"2022-09-04";1;"Second Class";9597;"Golf";"Africa";"Kinshasa";"Dakar";"Morocco";"Central Africa";835;12.08;38.14;6;"DEBIT"
60182;"2024-12-28";0;"Same Day";2784;"Technology";"Africa";"Dakar";"Kinshasa";"Senegal";"Central Africa";835;83.6;76.86;7;"CASH"
60264;"2025-05-06";0;"Second Class";10200;"Technology";"Europe";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";273;19.48;71.63;6;"DEBIT"
60276;"2022-07-05";1;"Standard Class";6370;"Apparel";"Asia";"Kuito";"Grand Casablanca";"Nigeria";"North Africa";235;11.95;50.72;8;"CASH"
60361;"2025-06-03";0;"Same Day";3056;"Technology";"Africa";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"West Africa";885;12.74;39.2;5;"CASH"
60364;"2022-10-02";0;"Second Class";47;"Technology";"Africa";"Kinshasa";"Bayelsa";"Democratic Republic of the Congo";"North Africa";804;10.84;61.23;8;"CASH"
60395;"2024-08-22";1;"Standard Class";19486;"Golf";"Africa";"Kuito";"Dakar";"Angola";"West Africa";926;62.28;51.27;6;"DEBIT"
60402;"2023-03-18";1;"Standard Class";9432;"Outdoors";"Europe";"Ugep";"Dakar";"Democratic Republic of the Congo";"South Africa";1351;31.43;59.52;7;"DEBIT"
60540;"2023-08-24";0;"First Class";10416;"Golf";"Asia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"West Africa";822;95.11;62.04;8;"CREDIT"
60630;"2023-12-02";0;"First Class";4784;"Apparel";"Asia";"Ugep";"Dakar";"Morocco";"South Africa";1350;46.84;42.97;1;"CREDIT"
60733;"2022-08-17";1;"First Class";19434;"Footwear";"Africa";"Dakar";"Bayelsa";"Angola";"West Africa";822;96.61;31.46;4;"CASH"
60911;"2025-03-07";1;"Standard Class";19452;"Footwear";"Africa";"Ugep";"Kinshasa";"Senegal";"North Africa";364;22.71;87.87;1;"CREDIT"
60934;"2023-12-12";0;"Same Day";19473;"Technology";"Africa";"Casablanca";"Kinshasa";"Morocco";"West Africa";134;67.89;59.13;8;"DEBIT"
60991;"2023-04-29";1;"First Class";1596;"Technology";"Europe";"Kinshasa";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";1352;88.13;38.99;1;"DEBIT"
60997;"2024-05-01";1;"Standard Class";6871;"Outdoors";"Asia";"Casablanca";"Kinshasa";"Senegal";"West Africa";893;85.77;15.49;1;"DEBIT"
61002;"2024-05-04";0;"Standard Class";10118;"Technology";"Europe";"Dakar";"Bayelsa";"Angola";"North Africa";282;26.11;40.67;9;"DEBIT"
61073;"2024-08-19";1;"Standard Class";724;"Footwear";"Africa";"Casablanca";"Dakar";"Morocco";"South Africa";60;28.39;73.85;9;"DEBIT"
61415;"2023-02-09";1;"Second Class";12279;"Golf";"Europe";"Ugep";"Grand Casablanca";"Morocco";"Central Africa";926;35.03;11.69;7;"CREDIT"
61436;"2023-05-08";0;"First Class";1788;"Footwear";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";249;81.06;73.65;7;"CASH"
61603;"2023-04-22";0;"Second Class";10474;"Golf";"Australia";"Dakar";"Kinshasa";"Angola";"Central Africa";60;43.31;78.17;3;"CREDIT"
61667;"2023-04-02";0;"Standard Class";2792;"Apparel";"Europe";"Kinshasa";"Grand Casablanca";"Angola";"South Africa";306;31.84;53.29;5;"CASH"
61736;"2025-03-01";1;"Same Day";2502;"Apparel";"Australia";"Kinshasa";"Grand Casablanca";"Morocco";"South Africa";828;97.04;34.94;7;"DEBIT"
61753;"2024-12-13";0;"First Class";1169;"Footwear";"Australia";"Kuito";"Kinshasa";"Nigeria";"North Africa";1351;47.77;24.92;2;"CREDIT"
61820;"2024-04-03";1;"Standard Class";19404;"Technology";"Asia";"Dakar";"Cross River";"Senegal";"South Africa";897;53.4;62.24;2;"CASH"
62105;"2024-04-27";1;"Same Day";10610;"Footwear";"Australia";"Ugep";"Cross River";"Angola";"Central Africa";642;72.47;71.72;9;"DEBIT"
62112;"2024-08-03";0;"First Class";3752;"Technology";"Asia";"Kinshasa";"Cross River";"Morocco";"South Africa";917;57.11;40.5;2;"CASH"
62136;"2023-10-14";1;"Standard Class";19448;"Footwear";"Africa";"Dakar";"Cross River";"Democratic Republic of the Congo";"West Africa";251;94.0;59.7;6;"CREDIT"
62177;"2024-06-07";1;"Same Day";716;"Golf";"Africa";"Casablanca";"Kinshasa";"Nigeria";"South Africa";926;75.22;88.71;7;"DEBIT"
62228;"2022-10-20";0;"Same Day";6757;"Footwear";"Australia";"Ugep";"Dakar";"Senegal";"Central Africa";365;96.4;86.69;9;"CREDIT"
62248;"2023-07-29";1;"Standard Class";11782;"Footwear";"Asia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"Central Africa";823;58.21;35.76;7;"CREDIT"
62273;"2024-04-20";1;"Standard Class";482;"Outdoors";"Australia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"South Africa";804;78.59;7.15;5;"CREDIT"
62302;"2025-02-13";1;"Same Day";1263;"Footwear";"Australia";"Dakar";"Cross River";"Angola";"West Africa";1353;16.36;18.28;5;"DEBIT"
62341;"2025-06-10";1;"Second Class";7967;"Outdoors";"Africa";"Ugep";"Cross River";"Angola";"North Africa";906;88.81;74.9;4;"CASH"
62459;"2024-08-30";1;"Standard Class";9164;"Footwear";"Asia";"Kuito";"Grand Casablanca";"Senegal";"South Africa";135;69.55;50.62;4;"CASH"
62486;"2024-12-06";0;"Standard Class";6489;"Golf";"Australia";"Kuito";"Bayelsa";"Democratic Republic of the Congo";"West Africa";135;50.78;43.2;9;"CASH"
62877;"2025-03-16";0;"Same Day";7783;"Apparel";"Asia";"Kuito";"Kinshasa";"Morocco";"North Africa";957;87.85;80.34;8;"CASH"
62886;"2024-11-30";0;"Standard Class";10588;"Apparel";"Asia";"Kinshasa";"Grand Casablanca";"Nigeria";"South Africa";273;97.27;87.92;3;"DEBIT"
62911;"2023-07-13";1;"Standard Class";3421;"Golf";"Australia";"Kuito";"Bayelsa";"Senegal";"West Africa";572;19.46;41.21;9;"CASH"
62939;"2024-01-26";1;"Same Day";19488;"Outdoors";"Australia";"Dakar";"Dakar";"Senegal";"West Africa";906;40.69;86.44;2;"CREDIT"
62985;"2022-12-12";1;"First Class";8544;"Outdoors";"Asia";"Casablanca";"Kinshasa";"Angola";"South Africa";249;97.34;87.96;5;"CREDIT"
62986;"2025-06-09";1;"Same Day";387;"Golf";"Asia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"North Africa";249;32.41;7.25;3;"CASH"
63002;"2024-07-06";0;"Same Day";4296;"Apparel";"Australia";"Dakar";"Cross River";"Senegal";"North Africa";823;24.42;7.7;2;"DEBIT"
63112;"2023-10-01";1;"First Class";9112;"Outdoors";"Asia";"Dakar";"Dakar";"Democratic Republic of the Congo";"North Africa";359;94.1;61.79;7;"CASH"
63117;"2022-10-08";0;"First Class";5418;"Outdoors";"Africa";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"North Africa";1357;22.3;52.52;2;"CREDIT"
63194;"2022-09-23";1;"First Class";5097;"Technology";"Asia";"Dakar";"Cross River";"Senegal";"North Africa";1360;83.77;81.21;4;"DEBIT"
63236;"2022-08-01";0;"Standard Class";2240;"Golf";"Europe";"Kinshasa";"Dakar";"Morocco";"West Africa";821;65.31;81.21;6;"CASH"
63351;"2024-01-18";0;"Second Class";19380;"Apparel";"Europe";"Casablanca";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";364;69.53;41.86;1;"CASH"
63521;"2023-07-21";0;"Same Day";487;"Footwear";"Asia";"Casablanca";"Dakar";"Nigeria";"North Africa";957;93.18;50.73;3;"CREDIT"
63600;"2024-08-18";1;"First Class";11307;"Footwear";"Asia";"Kinshasa";"Dakar";"Angola";"West Africa";906;26.95;49.31;5;"CREDIT"
63649;"2025-06-08";0;"Same Day";2091;"Outdoors";"Asia";"Casablanca";"Dakar";"Morocco";"South Africa";1351;15.66;37.84;2;"CASH"
63731;"2023-06-05";0;"Same Day";1868;"Outdoors";"Asia";"Casablanca";"Cross River";"Angola";"North Africa";567;44.27;25.07;9;"CASH"
63790;"2025-01-16";0;"Second Class";3474;"Outdoors";"Asia";"Ugep";"Cross River";"Morocco";"West Africa";564;13.08;73.4;4;"CASH"
63808;"2024-07-14";0;"Second Class";19447;"Outdoors";"Asia";"Ugep";"Dakar";"Nigeria";"West Africa";822;80.13;7.19;4;"CASH"
63848;"2024-10-31";1;"First Class";6280;"Footwear";"Africa";"Dakar";"Cross River";"Angola";"West Africa";359;74.67;55.36;3;"CASH"
63921;"2023-06-30";0;"Standard Class";6473;"Outdoors";"Australia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"South Africa";906;95.18;79.06;5;"DEBIT"
64059;"2022-09-05";0;"First Class";19423;"Footwear";"Africa";"Ugep";"Bayelsa";"Angola";"Central Africa";403;20.4;67.95;3;"CREDIT"
64071;"2023-06-23";1;"Same Day";4799;"Golf";"Europe";"Casablanca";"Cross River";"Angola";"West Africa";823;57.58;13.83;7;"CASH"
64250;"2025-01-24";0;"Same Day";10226;"Outdoors";"Africa";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"North Africa";810;79.48;15.84;4;"CASH"
64294;"2024-01-12";0;"Same Day";4280;"Outdoors";"Australia";"Kinshasa";"Kinshasa";"Democratic Republic of the Congo";"North Africa";818;53.78;26.22;3;"CASH"
64370;"2025-03-25";1;"Second Class";10860;"Technology";"Australia";"Casablanca";"Kinshasa";"Senegal";"West Africa";251;91.56;27.13;2;"CREDIT"
64489;"2024-04-18";1;"Standard Class";12431;"Outdoors";"Australia";"Kuito";"Grand Casablanca";"Angola";"North Africa";306;45.33;75.55;4;"DEBIT"
64505;"2023-10-22";0;"Same Day";19430;"Technology";"Africa";"Kuito";"Cross River";"Senegal";"South Africa";1357;68.64;45.3;2;"CREDIT"
64522;"2024-03-26";0;"Standard Class";40;"Footwear";"Asia";"Kinshasa";"Cross River";"Nigeria";"West Africa";235;17.98;60.06;3;"DEBIT"
64557;"2023-02-28";1;"Standard Class";9466;"Outdoors";"Australia";"Dakar";"Cross River";"Morocco";"South Africa";282;96.96;51.97;9;"DEBIT"
64566;"2024-04-09";1;"Standard Class";5884;"Outdoors";"Africa";"Kuito";"Kinshasa";"Morocco";"Central Africa";810;72.76;33.75;1;"CREDIT"
64657;"2022-11-27";1;"Same Day";4232;"Technology";"Europe";"Ugep";"Bayelsa";"Nigeria";"North Africa";172;82.5;59.28;4;"CREDIT"
64811;"2023-04-13";0;"Same Day";5339;"Footwear";"Africa";"Casablanca";"Kinshasa";"Democratic Republic of the Congo";"West Africa";273;78.31;80.34;1;"CASH"
64835;"2022-10-18";1;"Standard Class";19464;"Golf";"Africa";"Casablanca";"Grand Casablanca";"Senegal";"West Africa";1352;53.03;38.44;8;"CREDIT"
64847;"2024-08-30";0;"Same Day";7454;"Apparel";"Asia";"Dakar";"Cross River";"Angola";"North Africa";1353;77.93;21.3;4;"CASH"
64901;"2024-03-23";0;"Same Day";2368;"Footwear";"Africa";"Ugep";"Bayelsa";"Morocco";"South Africa";821;66.31;37.77;8;"DEBIT"
65057;"2023-09-14";0;"Standard Class";11999;"Apparel";"Europe";"Dakar";"Grand Casablanca";"Senegal";"South Africa";822;23.06;64.17;3;"CASH"
65096;"2024-02-03";0;"First Class";7466;"Outdoors";"Australia";"Dakar";"Dakar";"Morocco";"South Africa";893;35.73;51.34;6;"CASH"
65198;"2022-12-22";0;"Same Day";1962;"Apparel";"Asia";"Ugep";"Bayelsa";"Senegal";"West Africa";828;17.28;70.77;9;"DEBIT"
65216;"2023-09-05";0;"First Class";6268;"Golf";"Asia";"Ugep";"Grand Casablanca";"Morocco";"South Africa";60;16.16;39.77;9;"DEBIT"
65221;"2023-03-11";0;"First Class";19428;"Outdoors";"Australia";"Kuito";"Dakar";"Nigeria";"South Africa";797;48.98;83.69;6;"CREDIT"
65251;"2023-03-03";1;"Same Day";12255;"Technology";"Australia";"Ugep";"Bayelsa";"Nigeria";"North Africa";306;21.38;75.64;5;"DEBIT"
65263;"2024-04-28";0;"Second Class";1577;"Golf";"Asia";"Ugep";"Dakar";"Angola";"South Africa";1350;30.96;40.28;1;"DEBIT"
65288;"2023-01-29";0;"First Class";248;"Footwear";"Europe";"Dakar";"Bayelsa";"Senegal";"Central Africa";627;27.45;37.41;8;"CASH"
65307;"2022-08-05";1;"Same Day";12119;"Outdoors";"Africa";"Kinshasa";"Grand Casablanca";"Morocco";"Central Africa";191;58.94;52.67;5;"CASH"
65372;"2023-08-27";1;"First Class";6310;"Technology";"Europe";"Kuito";"Kinshasa";"Nigeria";"Central Africa";203;61.88;10.21;5;"CREDIT"
65552;"2022-08-21";0;"Second Class";4276;"Apparel";"Africa";"Kuito";"Cross River";"Angola";"West Africa";565;34.55;12.23;3;"CREDIT"
65764;"2023-06-24";0;"Same Day";7687;"Apparel";"Australia";"Ugep";"Cross River";"Nigeria";"North Africa";273;47.23;48.25;9;"CASH"
65784;"2025-04-09";1;"Second Class";3687;"Technology";"Africa";"Casablanca";"Dakar";"Senegal";"Central Africa";797;36.14;80.44;3;"CASH"
65868;"2024-05-10";0;"First Class";7532;"Apparel";"Africa";"Casablanca";"Grand Casablanca";"Democratic Republic of the Congo";"Central Africa";905;75.07;33.27;9;"DEBIT"
65897;"2024-07-19";1;"First Class";10927;"Technology";"Asia";"Casablanca";"Bayelsa";"Democratic Republic of the Congo";"South Africa";273;44.76;85.59;2;"CREDIT"
65909;"2023-04-02";0;"Second Class";3815;"Golf";"Europe";"Casablanca";"Bayelsa";"Senegal";"South Africa";835;36.57;26.34;3;"DEBIT"
66042;"2023-06-22";1;"Second Class";9554;"Outdoors";"Australia";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"North Africa";818;65.33;12.75;8;"CASH"
66235;"2022-12-31";1;"Standard Class";10245;"Outdoors";"Europe";"Dakar";"Dakar";"Angola";"West Africa";835;52.1;37.13;1;"CASH"
66294;"2023-04-14";1;"Same Day";10031;"Golf";"Africa";"Ugep";"Bayelsa";"Nigeria";"West Africa";835;71.18;49.76;4;"CREDIT"
66356;"2023-11-25";1;"First Class";19375;"Apparel";"Asia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"South Africa";822;51.07;29.79;6;"CASH"
66518;"2023-03-28";0;"Standard Class";2916;"Footwear";"Europe";"Ugep";"Kinshasa";"Nigeria";"South Africa";359;93.44;60.13;3;"DEBIT"
66578;"2022-12-12";0;"Standard Class";5687;"Technology";"Asia";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"West Africa";924;64.52;35.27;6;"CREDIT"
66592;"2025-04-19";1;"Standard Class";3754;"Golf";"Australia";"Kuito";"Kinshasa";"Morocco";"Central Africa";905;98.18;12.81;4;"DEBIT"
66624;"2024-07-01";1;"Second Class";8498;"Golf";"Africa";"Kinshasa";"Grand Casablanca";"Nigeria";"Central Africa";565;94.64;53.05;8;"CASH"
66680;"2024-09-15";0;"First Class";10173;"Apparel";"Australia";"Casablanca";"Kinshasa";"Nigeria";"West Africa";502;43.5;15.05;2;"CASH"
66691;"2025-01-26";0;"First Class";7795;"Golf";"Australia";"Kuito";"Dakar";"Senegal";"South Africa";172;28.35;17.49;1;"CASH"
66695;"2023-11-20";0;"Second Class";7330;"Footwear";"Europe";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";642;83.67;31.52;8;"CASH"
66802;"2022-07-07";1;"Standard Class";4768;"Outdoors";"Australia";"Dakar";"Cross River";"Nigeria";"West Africa";828;37.67;89.7;8;"DEBIT"
66869;"2025-03-24";1;"Same Day";8004;"Outdoors";"Asia";"Kuito";"Cross River";"Democratic Republic of the Congo";"North Africa";818;64.16;5.95;4;"CASH"
66880;"2025-05-08";0;"Same Day";7810;"Golf";"Australia";"Kinshasa";"Kinshasa";"Nigeria";"North Africa";191;49.78;65.03;2;"DEBIT"
66912;"2022-11-23";1;"Standard Class";11797;"Golf";"Europe";"Dakar";"Kinshasa";"Democratic Republic of the Congo";"North Africa";906;31.54;14.41;5;"DEBIT"
66925;"2022-09-17";1;"Standard Class";11791;"Apparel";"Australia";"Kinshasa";"Dakar";"Democratic Republic of the Congo";"South Africa";134;28.87;18.82;2;"CASH"
67069;"2024-12-17";1;"Second Class";4830;"Technology";"Europe";"Kuito";"Grand Casablanca";"Senegal";"Central Africa";203;36.53;58.77;7;"CASH"
67137;"2023-09-13";1;"Second Class";9272;"Outdoors";"Africa";"Ugep";"Kinshasa";"Senegal";"Central Africa";957;73.5;45.74;6;"CREDIT"
67294;"2022-11-11";0;"Standard Class";9511;"Technology";"Asia";"Ugep";"Kinshasa";"Senegal";"North Africa";403;38.54;59.38;8;"CREDIT"
67322;"2024-03-12";1;"Second Class";10563;"Footwear";"Europe";"Dakar";"Grand Casablanca";"Democratic Republic of the Congo";"West Africa";359;17.77;13.1;4;"DEBIT"
67324;"2022-07-12";0;"Second Class";11426;"Golf";"Africa";"Casablanca";"Grand Casablanca";"Morocco";"West Africa";24;79.76;7.23;9;"CREDIT"
67386;"2023-12-07";1;"Same Day";13363;"Outdoors";"Asia";"Dakar";"Kinshasa";"Angola";"Central Africa";273;51.74;9.56;7;"CREDIT"
67396;"2024-08-22";1;"Standard Class";11273;"Technology";"Asia";"Casablanca";"Grand Casablanca";"Nigeria";"West Africa";567;65.18;41.14;7;"CREDIT"
67518;"2025-03-08";0;"First Class";14824;"Footwear";"Africa";"Dakar";"Cross River";"Nigeria";"Central Africa";905;65.81;32.75;7;"CASH"
67538;"2025-01-10";0;"Same Day";10081;"Golf";"Australia";"Kinshasa";"Kinshasa";"Angola";"North Africa";627;95.93;11.47;6;"DEBIT"
67551;"2024-06-19";1;"First Class";3570;"Outdoors";"Europe";"Dakar";"Bayelsa";"Morocco";"Central Africa";804;29.53;80.3;6;"CREDIT"
67690;"2022-12-17";1;"Same Day";7521;"Apparel";"Africa";"Ugep";"Kinshasa";"Democratic Republic of the Congo";"South Africa";249;92.74;60.31;4;"CREDIT"
67815;"2023-10-11";0;"Second Class";9037;"Golf";"Europe";"Kinshasa";"Dakar";"Morocco";"Central Africa";403;53.58;80.1;3;"CASH"
67877;"2025-05-23";1;"Second Class";394;"Technology";"Asia";"Kinshasa";"Cross River";"Democratic Republic of the Congo";"Central Africa";926;86.71;45.32;4;"DEBIT"
67922;"2024-10-09";1;"Same Day";7635;"Apparel";"Asia";"Dakar";"Kinshasa";"Angola";"Central Africa";572;18.47;58.83;7;"DEBIT"
67976;"2023-10-15";1;"Second Class";11793;"Golf";"Australia";"Dakar";"Bayelsa";"Nigeria";"North Africa";886;98.56;14.2;5;"CASH"
67982;"2022-12-19";1;"Same Day";4045;"Outdoors";"Asia";"Dakar";"Dakar";"Democratic Republic of the Congo";"West Africa";278;74.74;83.97;2;"DEBIT"
68017;"2023-04-17";1;"Same Day";2131;"Technology";"Europe";"Kinshasa";"Dakar";"Angola";"South Africa";1360;72.52;48.65;2;"CASH"
68079;"2024-06-14";1;"Same Day";11551;"Footwear";"Africa";"Dakar";"Kinshasa";"Angola";"South Africa";282;12.34;16.93;9;"DEBIT"
68124;"2023-06-13";0;"Same Day";9248;"Footwear";"Australia";"Kuito";"Cross River";"Senegal";"North Africa";1357;68.88;80.83;7;"CREDIT"
68208;"2023-09-20";1;"Standard Class";125;"Apparel";"Africa";"Ugep";"Dakar";"Democratic Republic of the Congo";"South Africa";282;75.96;51.93;6;"DEBIT"
68379;"2024-03-28";1;"Second Class";6122;"Technology";"Europe";"Ugep";"Cross River";"Morocco";"West Africa";1351;91.01;78.71;4;"CREDIT"
68438;"2023-01-09";1;"Second Class";2686;"Golf";"Africa";"Kuito";"Dakar";"Democratic Republic of the Congo";"South Africa";565;72.22;13.26;1;"CREDIT"
68596;"2024-01-12";0;"Standard Class";4741;"Outdoors";"Australia";"Ugep";"Grand Casablanca";"Democratic Republic of the Congo";"South Africa";1363;56.57;20.96;6;"DEBIT"
68604;"2025-04-27";1;"Same Day";20655;"Golf";"Europe";"Kuito";"Cross River";"Morocco";"Central Africa";1352;95.69;83.88;8;"DEBIT"
68666;"2022-07-05";0;"Second Class";6491;"Apparel";"Europe";"Dakar";"Dakar";"Senegal";"North Africa";282;16.34;49.22;1;"CREDIT"
68698;"2023-05-06";1;"Standard Class";10614;"Golf";"Europe";"Casablanca";"Dakar";"Angola";"Central Africa";273;70.44;18.92;8;"DEBIT"
68705;"2022-08-11";1;"First Class";8806;"Technology";"Asia";"Ugep";"Grand Casablanca";"Nigeria";"Central Africa";60;71.29;65.78;3;"CREDIT"
68719;"2023-10-12";1;"Same Day";2464;"Footwear";"Australia";"Ugep";"Kinshasa";"Senegal";"South Africa";251;76.39;27.31;6;"CREDIT"
68903;"2025-04-24";1;"Same Day";3940;"Footwear";"Australia";"Ugep";"Cross River";"Nigeria";"South Africa";24;47.14;6.37;9;"CASH"
68990;"2024-04-20";1;"Same Day";19396;"Apparel";"Asia";"Casablanca";"Kinshasa";"Senegal";"Central Africa";642;18.01;53.8;2;"CASH"
69282;"2023-02-17";0;"Same Day";4611;"Technology";"Africa";"Casablanca";"Dakar";"Democratic Republic of the Congo";"South Africa";502;76.51;5.11;4;"CREDIT"
69393;"2024-03-11";0;"Second Class";10066;"Footwear";"Asia";"Ugep";"Grand Casablanca";"Senegal";"South Africa";564;77.81;55.24;9;"DEBIT"
69426;"2024-05-07";0;"Standard Class";650;"Technology";"Europe";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";502;84.14;25.48;1;"DEBIT"
69499;"2023-07-24";0;"Same Day";8551;"Outdoors";"Europe";"Kinshasa";"Grand Casablanca";"Morocco";"West Africa";917;71.94;46.18;5;"CREDIT"
69622;"2022-09-05";0;"Same Day";19445;"Outdoors";"Africa";"Kuito";"Bayelsa";"Morocco";"West Africa";273;68.81;64.89;9;"CASH"
69657;"2023-03-21";1;"Same Day";8051;"Outdoors";"Africa";"Kuito";"Grand Casablanca";"Senegal";"South Africa";917;35.96;68.88;3;"DEBIT"
69781;"2023-02-11";0;"Standard Class";13163;"Apparel";"Australia";"Ugep";"Dakar";"Nigeria";"Central Africa";835;42.67;65.64;7;"DEBIT"
69786;"2023-06-15";1;"First Class";6073;"Outdoors";"Europe";"Kuito";"Cross River";"Angola";"West Africa";1353;88.15;76.69;6;"CREDIT"
69869;"2023-12-10";1;"Standard Class";717;"Outdoors";"Australia";"Ugep";"Cross River";"Angola";"West Africa";365;63.84;54.57;1;"CREDIT"
69933;"2024-07-15";0;"Second Class";4391;"Apparel";"Europe";"Ugep";"Grand Casablanca";"Senegal";"Central Africa";804;66.1;62.65;5;"CREDIT"
